from,to
14446756995890076986,8210571879280178044
14446756995890076986,1660775911779425831
7794314012470982316,4717128992502310138
7794314012470982316,5143919825678837114
6751389673303855040,13852189629693152672
6751389673303855040,14737130005402664403
4904303843293962219,311461421549228195
17196279178536921913,3351927862062134563
17196279178536921913,7059740904410474878
17196279178536921913,4106625331304068990
17196279178536921913,15451741357846073460
9535719967922641522,891829837893592051
2957740667814435176,4125155602550733037
8046792256911118836,2542009390502068919
8046792256911118836,1122879231017731362
8046792256911118836,1418340876528990590
8046792256911118836,14645237475243891169
2278437193073482282,9799960865779938162
2278437193073482282,891829837893592051
2278437193073482282,6034926249800808775
2278437193073482282,8319349983337271812
472493000257640288,7390560434462547229
13623311365919681689,14297534137807623815
12618895784645018458,12576348153514842213
4109193679526643077,12378028535503569328
14284651171327698499,12724754113268887661
14284651171327698499,6707361983480023745
16363999509394484594,127148309821807895
16363999509394484594,8119305554445535108
12909999234134176484,6519519109976275380
14838845963364992785,15417123037702668449
14838845963364992785,15608068724125036993
4021671755406029294,868884453060086619
17841671782567424529,9341831984796026101
17841671782567424529,6126807263289623445
8595006037494926847,891829837893592051
8595006037494926847,14013427628220248583
17978412941658584814,10801231935220735447
15480695689046971611,18009109176853561176
4346299851547337418,8119305554445535108
5316677388969756295,17928749455960355096
7015300348939441601,5859650596411956935
7015300348939441601,17688825913408221283
7015300348939441601,5338664327323728396
6578038706293477000,15968791912395038937
6578038706293477000,13786436468950501124
6578038706293477000,6319928461564224160
7353132164898311652,4764677313674669568
14819101146545749424,7444166213599980688
7198238374861057513,17802896844240645281
6034926249800808775,11850693143749983359
6034926249800808775,14076529362753572129
6034926249800808775,2991128335716054022
6034926249800808775,15821774112786610021
5248547537021730661,442997395565739402
5248547537021730661,1541588047659588753
5248547537021730661,2910915335984744818
5248547537021730661,2062339658572265044
17183333166400992437,16031735760275167609
17183333166400992437,2808047018432175847
17183333166400992437,3967181812416297977
4105252562835443861,5789860011981514106
16509888053354731745,9183641564589396597
11849162734437569777,1130986091258215190
11849162734437569777,14013427628220248583
5507200360591933064,17863186171201191667
5507200360591933064,7411626142465077755
12381283358220637410,16184749013463448180
12381283358220637410,10149335284416862580
10265165289344805104,16539498082664046730
9814257298737320951,7894170259546588976
16292165104620079754,15190667213842835140
5025381203467949215,5545933370374541435
4435416933043295238,1085519264839693382
16903152829053053912,4612509560393359353
14122026085780463686,7538719984910400209
14122026085780463686,5080567289274784188
354834675339003476,17830141928539070598
5865978543151136679,2736153646393213317
5865978543151136679,1660775911779425831
2160900349748788637,11394887695250088202
153855116402694019,8210571879280178044
153855116402694019,1130986091258215190
15325049306057972505,4822725336059293678
15325049306057972505,13164396697341101940
15325049306057972505,9803390289492034726
18195524848091715889,5080941923014576834
18195524848091715889,13480606774574124314
2181002108261670053,14154677530768669541
1886819506880571597,513468505230306108
1886819506880571597,15764019233658403592
1886819506880571597,9759151634111784124
1886819506880571597,10297421359560395693
1886819506880571597,16541708666106702933
1886819506880571597,5708343983287988148
17040651344327018819,27813058985775151
18327884117079329841,3967181812416297977
410260797132900851,5369343950286820701
410260797132900851,17673600992784092022
1386166481526428947,15809002699770784542
3118796128119231178,3762527069871033453
3118796128119231178,8319349983337271812
3118796128119231178,10375324286450569928
3118796128119231178,12780977160070654621
7817760338884031875,4248881795726536579
7817760338884031875,7326956160262614636
4335004114101068759,15653044645351154548
4335004114101068759,7612337044716349786
2355476355365626098,949993132963275991
6181377397575227245,16090959720367998902
6181377397575227245,2091609839411774446
6181377397575227245,12282812545991753075
6181377397575227245,7511156111816067181
3305839407536598011,2736153646393213317
12376891648749982517,11480167356854019795
12376891648749982517,5703006527241625831
12376891648749982517,15922500983146603077
12376891648749982517,6904429075843864526
18303397146078681237,9546389144961018223
14985202819484745153,9262665938815372181
15811677552669859302,7196409127162272636
15811677552669859302,14453362506746825753
15811677552669859302,3647074278750164998
15811677552669859302,3278379359733351060
15811677552669859302,15907871220011006911
13160990542131048349,12063398839236639504
13160990542131048349,17294811483827804167
13160990542131048349,7790028561875366909
8222414550783567567,1056591708033649134
8222414550783567567,17415991737928602947
8222414550783567567,2153195748447615798
10446594012782736448,4822725336059293678
12854843381940328512,17515466454785727382
2518247118957150875,11706458889240837796
12743680455116574794,3024709515024698661
12743680455116574794,17173048541482050848
13157166532175833625,9525155694513252792
7742142629784680853,14102622355932358985
5515814630496687886,1235319778381219032
5515814630496687886,9713260855686399242
15997006827703684467,17560965709869524099
7490070677953229232,10883492623548493108
2530931651886799088,9175608542220308681
908767896426253945,16784583695486381891
961802757805440579,5580402950557340938
3898910727467610357,3038470663726384226
3898910727467610357,11061023040969893898
6359477684088800929,15417123037702668449
6359477684088800929,14737130005402664403
17737187650241490850,12833163100318271580
12785929733879708123,2182170175896433846
6514775399040683494,8867795469349094455
13635569692563880203,12212651302900329474
13635569692563880203,3804885798868608620
13635569692563880203,13423599991847915627
13635569692563880203,1416441810870530445
13635569692563880203,18029598713365687289
13635569692563880203,14645237475243891169
13635569692563880203,7576225319281182114
13635569692563880203,9803390289492034726
17292464665912408186,10452099301117185444
17292464665912408186,9155326475219199484
17292464665912408186,10905484890275658005
17292464665912408186,18246247153930069861
17292464665912408186,2502324944500487110
7683594614713381668,8210571879280178044
7683594614713381668,17241257694848298797
7683594614713381668,4198027052205324000
12815816002223244419,14371058064486335117
9365400959660394098,4703548425297204904
14771762990421903895,15289819470859682120
14771762990421903895,3151589691557428968
6822213828128783318,16031735760275167609
6822213828128783318,5555658576019595139
6822213828128783318,11010204722984684524
6822213828128783318,13297745811772217447
11712653120802822997,7758149871574164232
11712653120802822997,16930164303336232867
12452686616574792852,10731795533619656637
933772877424321932,13399190150747695277
8792108396951232371,11217820315699561958
8792108396951232371,2009801962243215984
8792108396951232371,5143919825678837114
8792108396951232371,15723578458083485998
6425646480126460776,891829837893592051
11250198206151164997,710656495621119851
11250198206151164997,11816651406316799003
11250198206151164997,7826785997657411129
11250198206151164997,14737295492902451216
11250198206151164997,9803390289492034726
7869236743238387091,11850895198258373284
7869236743238387091,504598741675661240
7869236743238387091,15821774112786610021
6462512287578823051,1235319778381219032
12204897068018277523,17328857189083571924
12204897068018277523,10452099301117185444
12204897068018277523,15245928584512387097
12204897068018277523,11867759823425069041
12204897068018277523,11405098069396897017
11473410091329376100,13986924841969357285
18110837603493883490,8118508653980646279
18110837603493883490,16903932630436381406
18110837603493883490,15417123037702668449
18110837603493883490,6511040233081610778
11763359017051648906,5206031757031225518
11763359017051648906,18300817841544002096
3327543341430625218,8543961258604274091
4525366383791360954,5774506474328398085
4525366383791360954,11204449505879475380
16293791753849631406,498958917448093333
16293791753849631406,10397293800757716117
12757211293702056347,851900209304291061
12757211293702056347,5140065063372116271
2956613219041335158,1235319778381219032
2956613219041335158,7894170259546588976
5421162495639944071,17802896844240645281
4100155914490974062,4717128992502310138
4100155914490974062,17030958453828937513
15075243187235476664,6847040650896721134
11274798516427373330,6382261093845341959
11274798516427373330,10107329475402388240
11274798516427373330,1467757249597241531
1367027564234763867,15959685997580924480
1367027564234763867,14245644966278373218
1367027564234763867,10700924639890908264
